key,original_en,translation,context
d2860648ce4a15f500e6247da554adfb,"You dare imprison my darling, release him now! !",,竟敢关押我的爱人，快放他出来！！
ab88d62158b6c2aeb53559860215ab0d,"I was imprisoned, and my lady came to rescue me.",,我被人关押，爱人赶来相救
c13d92200c647f75dc0fa8f2c8fadd76,"Hey, I'm the boss here. Hand over your money, or you'll be sorry! !",,小子，这里之后都是老子的地盘，乖乖把钱拿出来，否则要你好看！！
3455e2cd5a2fef33ef21e560413f55f6,Are you talking to me? ?,,你在跟我说话？？
4ebcec6405edcb6f6f80e569183e920f,"Y-yes, I'm sorry! I... I made a mistake! I didn't realize it was you. Please spare me.",,对~~对~对不起！我错了，小的眼瞎了，没看到是大侠您。。求大侠放过我。
2645e6b13fe7082ddd4f2f43a45abc50,He becomes more frightened.,,对方更加的害怕了
4ee35203cbdeabcde7da7757513c5e0c,Warn him and let him go,,警告并且放过他
020f2d15c8decc51ac8268ba10cca790,Thank you for sparing my life. I wish to follow you from now on! !,,多谢大侠不杀之恩，小的以后想跟着您！！
68880085734d733b3600d1885dc6f7cb,He develops an admiration for you.,,对方对你产生了崇拜之情
fa1d58173b998e763c396ab25f7f0378,Accept as a retainer,,收为小弟
c6bbed3970a64bf319136349b64fd87c,"{0}{1}, a former robber, surrenders and joins me after seeing my strength.",,{0}{1}胆敢勒索我，但看清我的实力后拜服，求饶之后被我收为麾下。
43b6f22cb7db049b3cfbd071b3e84b36,"I'm at your service now, ready to obey your every command! !",,以后小的鞍前马后，服从您的命令！！
ba56fbe9abde3a7df30b92b1fc399067,"Master, just give me orders using <TDName>「Command」</>, and I'll follow without hesitation! !",,主人今后有何吩咐尽管给我发<TDName>「命令」</>，小的赴汤蹈火在所不辞！！
745e25a85ec598a719c35a508a86bd98,Excellent!,,很好
803ca61a18438456d1127f1ece1f3b75,No mercy shall be shown,,决不轻饶
68ae938b571fc2d52e31f6863a1b9790,I'm ready to face you! ! !,,我~~我跟你拼了！！！
857c6143bed5dd2b77a11c40f5361e23,"{0}{1} attempted extortion, leading to a battle when I refused.",,{0}{1}勒索我，我拒绝后被拖入战斗。
afd701a2be99eab7907b8fd6942eb1d4,Hmph! You're no match for me!,,哼~~不堪一击
5618d7bda61180a4c9990915240f2001,Why?,,为何？
d0975c7e893ef3f4d614a9b560fbc2c9,This is how things work here. Hand over the money!,,这就是江湖规矩，把钱拿出来吧
92237dc2bc7f8acd778fe2a1c8026716,"Lacking martial skills, I reluctantly hand over the money.",,此时武功低微，恐怕不敌，忍痛给钱。
9906cae1af4a7fd1bf394a7808eb8645,Good decision. Just offer your money next time you see me!,,算你识相，以后记得见了老子要主动点！
877381541d92440b192ca69d4ae7bbbc,Gave him 100 coins.,,给了对方100铜钱
0ad8f6211aa1e2db78338835c5de67f5,Endure it for now and repay him double when I'm stronger.,,委曲求全，等实力精进后让他加倍奉还
0ae9b5d36ce880e8a4ab0300c00702bc,Haha! You're quite sensible.,,哈哈哈，你小子真不错。
f67c28daca6a13ddee9516abb8d59d2e,"{0}{1} attempted extortion, and due to my weak strength, I had to give away my wealth.",,{0}{1}勒索我，我担心实力不足，破财消灾。
1cdd2b961ec34d82bb166a79a4536df0,"While they mocked you, they also developed a certain level of admiration.",,对方嘲笑你的同时，竟然还产生了一些欣赏态度
33e2b4a96641bfda1a6f7e223bfae849,Enduring it for now...,,忍了...
4781b04b4f8e0964a63a955c8ca9e00e,"No, I can't bear it! ! !",,我忍不了！！！
fb7b7640553226400fbaf6a1878ddfea,Stop daydreaming! !,,你简直是妄想！！
fa07782ce5af92de7cdcf30a73933fdd,You're asking for trouble! !,,你这是找死！！
7b6dd889fb2d322df759ebd4b90f721d,"{1} with {0} due to grievances, the battle occurred, accidentally lost, but was interrupted by {0}.",,{1}与{0}因为结怨，发生争斗，不慎落败，竟被{0}打断了腿。
0a8d156b69c7d3a05c0e331aac08f051,{1} was interrupted by {0}.,,{1}被{0}打断了腿。
a9e95c58bf01fef88fb11b78050c7ebf,"{1} has been associated with {0} for a long time, fighting, losing to the opponent, but being looted by {0}.",,{1}与{0}结缘已久，发生争斗，不敌对方，竟被{0}洗劫一空。
31bb0beede9648d157a5e7d4f5e4fe68,{1} is ransacked and empty!,,{1}被人洗劫一空！
701758556d9a03656b130476916b111c,"{1} Fighting with {0}, both sides fight each other with their lives. {0} killed {1}.",,{1}与{0}结怨后发生争斗，双方都以命相搏，{0}下狠手击杀了{1}。
11467a9e178765c58f12ff6e882d0f8c,{1} died in non -life!,,{1}死于非命！
5121dfb3f3237f4b4d274cb419546bf6,"You scoundrel, your end is near! ! !",,恶贼，你的死期到了！！！
e9afe6e4c55538a710baa88f4eb52aae,Why is it like this?,,何故如此？
a66bd05b5172807b834ab4b96f60e56e,"You have such a notorious reputation, yet you dare to argue. We won't spare you! !",,你有如此名声，怎么还有脸狡辩，我等嫉恶如仇，怎能放过你！！
976487f762547b9cb5ef23ff692ab652,Admit some of your wrongs and argue that it's none of your concern.,,承认有些血债，但与你们无关。
c5b4a69f95e1d73bed4a313543e4ad69,Do you think your clever words can deceive us? Draw blade! Today is your end! ! !,,你这般狡辩还想迷惑我们？拔剑！我们今日非得将你碎尸万段！！！
cf79daed073c3310247cf728034ead95,"Due to my bad reputation, {0}{1} and their fellow have come seeking revenge on me.",,由于我的名声不好，{0}{1}等俩个嫉恶如仇人来找我的麻烦。
0ed0c43ead7958d2a93e0c3911488c40,"Alright, let's confront this head-on!",,既然如此，只要迎战！
402c8b4d09295be176ce070bb932dd3f,"You're thoroughly wicked! I can't take you down alone, but together, you're in for trouble! ! !",,你简直恶贯满盈！！我一人打不过你，但是我等联手，你在劫难逃！！！
df9077ab0012dc374b748f2bbbf3340b,Stay calm and fight!,,沉着应战！
4bcc8d4e39774b6601905c8ea9642624,"Take him down! Dealing with a scoundrel like this, martial rules don't apply! !",,大家一起上！对付这等恶贼，我们也不必讲江湖规矩了！！
f242cacc2064f86fd7e7d16fd1a2dc01,"Due to enmity, {0}{1} and their fellows came to attack me together.",,结怨太多，{0}{1}等多人竟然无耻围攻我。
025a1658d5eaebe2a9123d8672c4677f,Try to use money to settle the enmity.,,试图用钱财消除结怨
9b8bc1b69694ce9bdfcfb831b35a8ab0,"We won't let you go without 500,000 coins! ! !",,没有五十万钱，我等绝不善罢甘休！！！
07db698c539461d13b70140d6e8c5639,Spend more money to get out of troubles...,,破财消灾
0491cae32ebfa21173a52155829d2d13,"Sure, if you're genuine, we'll split the money. Let's move forward, but you must swear not to trouble us anymore! !",,好吧，既然你如此有诚意，这些钱我等均分，今后你与我等恩义一笔购销，但你答应不许再找我等麻烦！！
0dac475ea20be813a853386471c65f59,"{0}{1} and their fellows came to attack me. I spent 500,000 coins to resolve the situation.",,{0}{1}等多人围攻我，还好钱财充足，花费五十万了解恩怨。
2f5ae7b385cc68fe55193dd9f2d87cc2,Promise them first since the money has been paid.,,钱已经给了，先答应对方
029e4b3dce88f56e5484f187305ee213,"Give them all the money I have, and settle the rest later.",,把身上的钱全给他们，剩下的先欠着
54faeaeaace13dafc42f38fe794d9af6,"Okay, we'll take this money for now. Settle the rest when you can. We'll make amends, but you must promise no revenge.",,既然如此，这些钱我们先收下了，你自己慢慢归还，我等与你化干戈为玉帛，今后不许找我们算后账！
28072a8ec71cd7e5c01c8eba393002a0,"{0}{1} and their fellows attacked me, demanding 500,000 coins, forcing me into a huge debt.",,{0}{1}等多人围攻我，竟然要五十万，无奈欠下巨债。
ff6a7e95e6b3c3dc9b1b9b3aa6f2da20,I incurred a massive debt...,,已经欠下巨债...
7a1b4b7b3128652c79f18fd8c7eeaa88,That's insane! I refuse! !,,你们穷疯了？？绝不答应！！
df575465bde3d8acd1483c193c1ff0cc,"Perhaps unable to win, feigning death might be a good strategy.",,害怕不敌，装死或许还有一线生机
45a464391e86937d5833bf244804ca19,{0}{1} and their fellows came to attacked me. I had to feign death to avoid trouble.,,{0}{1}等多人围攻我，我怕不敌，装死期望能躲过劫难。
79e8edc6a9e347fb886d741dfaffd96a,"You dare imprison my family, release him now! !",,竟敢关押我的亲人，快放他出来！！
3de54a6792629796888bdff6f2e1077e,"I was imprisoned, and my family came to rescue me.",,我被人关押，亲人赶来相救
5f60244a7a8bedaae308f5694c0c25e4,"I do not want to conflict with you again, so please friends to come and talk.",,在下不想与阁下再起冲突，所以拜托好友前来说和。
ea03fcb8c47822bce772cf6c07d0ebbb,??,,??
f09182f0d4b4be23255f18f73d0dc3ab,"Yes, I've been asked to help them make amends with you. Resolving old feuds is wiser than creating new ones. Letting go of the past would make a great story.",,不错，在下受托前来劝解。所谓冤家宜解不宜结，你们二人如果能冰释前嫌，岂不是一段佳话。
72f5e081d026f652d3c5c6711958118d,That's exactly what I had in mind.,,正合我意
623a8766070f8db49b134d38eec87058,Great! Let's shake hands and put this behind us.,,太好了，握手言和，日后大家都是江湖好友。
56725dff8d7e5254a9fa83fd3ed72e1a,{0}{1} asked their friend to help reconcile with me and resolve our grievances.,,{0}{1}托好友做说客，与我化解了恩怨。
6c5903ec9087ee2f1623164f63cfbe33,"The enmity has been reconciled, and there's been a change in attitude.",,双方解除结怨关系，对方态度发生变化
93d52376102285b2400965e6e7788faa,Firmly refuse!,,严词拒绝
69207cb489e8dd903f2ff8107b44abd5,More friends than enemies is always better. Can we settle this grudge with my humble request?,,（皱眉）在江湖上多个朋友总比多个敌人好吧，能否看在我的薄面上了结这段恩怨。
17a0d7e8cfdb963c7a4374d255406d5d,Reluctantly agree.,,勉强答应
d3fe2b9ea80b69a6d984d82c269310d5,I'm afraid I can't agree.,,恕难从命
05e83fe14a44488acc89a68209b3c099,"Why are you so obstinate? If you agree, I'm willing to provide a treasure map.",,你怎么如此固执，如能放过我，在下愿献出一张藏宝图。
db2ef84e1db4c42c5f13e1c17781f04f,Obtained a treasure map.,,获得一张藏宝图
e3a2917735a63f00979c131875b9d929,That's unrealistic.,,痴心妄想
d5e5f5a47c7b44cca154c0e480f555bf,"In that case, farewell. You two may resolve your grievances later on your own.",,既然如此，在下告辞，你们的恩怨自行解决。
e553ea8651730cfba6c7aa14bf95e410,"{0}{1} asked their friend to help reconcile with me, but I refused.",,{0}{1}托好友做说客，被我言辞拒绝
3675e3efeed7c3136ba9907aa0d48732,"Hold on, do you recognize this person?",,等等，你看看此人是谁？
8bce1fef0ec6dc48d6dd5626e3a835fe,Master... This is...,,掌门...这是......
0952d2083d4a90b939f7ec0bc5c596d8,"I could've killed this guy, but his connection to you is strong. I leave this to you.",,此人阴险狡诈，我本可处决，但他与你关系匪浅，我想要你自己动手。
36cec69e587c7cc844c903227fc0c9ac,Request Master's mercy for him,,请求掌门饶恕他
ab434ffed9da4495838fcf68c196ca47,This cunning scoundrel will undoubtedly harm your reputation. Why be so lenient? It will seriously damage our sect's standing!,,这等奸佞小人，日后必定败坏你的名声，你怎可心慈手软！我派名声也会大大有损！
681c9e2b171858bacb56d33040010f02,"Accept the consequences, even if it means expulsion from the sect and physical harm.",,愿意承担后果，付出代价（逐出师门、肢体残缺）
e978cfdeebb4eab36f0fa8ff519da769,You truly disappoint me. I have no choice but to announce that you're no longer a part of our sect. Take care.,,你真是令我心痛，既然如此，我不得不对你出手，今后你不再是我门派之人，生死有命，你好自为之！
467015be551f68fc393072c805bf549b,"{0}{1} ordered me to execute someone close, but I refused. As punishment, I was expelled from the sect, my Kungfu deprived, my leg tendons severed, and my eyes blinded.",,{0}{1}命我处决亲近之人，我不愿出手，最终被废除武功、逐出师门、挑断腿筋、刺瞎双眼。
75601f24fb2102702dc45e3fe2ccb18b,"Expelled from the sect, stripped of my Kungfu, my leg tendons severed, and my eyes blinded.",,被废除武功、逐出师门、挑断腿筋、刺瞎双眼。
dd1cd1db4b40a7ba624d992715c9f418,Comply with tears,,含泪答应掌门
512ad101e9ed1a371b8a3af542ed3d87,Attack the Master,,偷袭掌门
15ca7e6ac61beebd2a4e6daf4ed15b41,Prioritize righteousness,,大义灭亲
d5ead267d5cf7ff7e4fab22274544bf8,Well done! !,,做得好！！
2aa86d8da3a580bbe2bec05cfd202874,"With a heavy heart, I acted in the name of justice, earning the Master's trust and a reputation for being just and ruthless.",,忍痛大义灭亲，掌门对我的信任增加了，我获得了嫉恶如仇和心狠手辣的名声
d1df0db070e210c645334f2f61fee677,"{0}{1} instructed me to execute someone close, and I opted for the righteous path. This earned me more of {0}{1}'s trust.",,{0}{1}命我处决亲近之人，我大义灭亲，{0}{1}对我更加信任了
bf9c40471470fdb40f8e70a67b75e389,Indeed... Master... It was the right decision...,,是...掌门...我应该做的......
a7e4a94b47a0e365bbfea1fc778fae40,Firmly refuse,,言辞拒绝
b039b7096bc6f4d65ff87c691187da47,"How stupid! In that case, I'll have to eliminate both of you! !",,真是冥顽不灵！那我只好清理门户了！！
586de7942f78c5bc166e44438d6e14b6,"{0}{1} ordered me to execute someone close, but I refused. And {0}{1} initiates the battle.",,{0}{1}命我处决亲近之人，我不答应，与{0}{1}发起战斗
cebc2e608cae8038ccbd8fc36fe983cc,Battle!,,战斗！
514f4bfacfa90464efbc2d381407813b,"Sir, the first time I saw you, I flipped. Would you consider uniting our fates?",,公子，我一见你便心动不已，你可愿与我共结连理啊？
5bc2c58d16c727cfa2a181092d203de1,"Politely decline, claiming it wasn't fate",,表示没缘分，委婉拒绝
f31f6d0d25f69f96a0c8d9860849a211,"Now, a final chance for you. Accept it or regret it! !",,这可由不得你，再给你一次机会，最好答应本姑娘，否则要你好看！！
22c6e08c92eeded9edcf3bb5897757f9,Reluctantly agree due to circumstances,,迫于实力，无奈答应
267c2b75c52f3f5cfc9e12236cbe1042,"That's more like it! I promise I'll treat you well, hehe.",,这才对嘛，本姑娘一定会对你好的，嘻嘻。
86d896b0fe0af919a2a2af7a46c3c0d1,"{0}{1} expressed their affection for me, and I reluctantly accepted. Becomes a couple with {0}{1}.",,{0}{1}对我求爱，种种原因下我勉强答应。与{0}{1}结为情侣
de6a4c26c1eefe0f035412ba03ef6394,Forms an intimate relationship with them.,,与对方建立情投意合关系
f6714374bd5075b1e3cb3f20c52bf38a,Firmly refuse (Battle),,言辞拒绝（战斗）
8d8e6a4101e194faed119c4f85063ef5,The other party has developed dislike.,,对方产生了厌恶
e96f0b3ae6cd2cd4723b623b9db3e9b4,"{0}{1} declared her love for me, and when I refused, she attacked!",,{0}{1}对我求爱，我拒绝后，她竟然出手教训我！
fdaa148be2b8d769248c3b8d717df906,"How could you do this to me? If you don't agree, I'll end it all here. How could you live with that?",,你怎么这样对我啊？公子若不答应，我便殉情于此，公子你于心何忍呢？
7e45dd97648ba8fc6d56ad40620b5a39,"You've hurt me deeply, but I won't give up easily!",,真让本姑娘伤心欲绝，我绝不会轻易放弃的！
8855b07f86fa1d335c18ccba91fa7717,The other party has become saddened.,,对方产生了悲伤
30e954c0a4d11570a9aa3bdc03d64112,"{0}{1} confessed their love, but I declined firmly. {0}{1} was hurt but persistent.",,{0}{1}对我求爱，被我严词拒绝，{0}{1}悲伤不已，表示不会轻易放弃。
432126118d1d07a9ce8b84a3905aaca4,Accept delightfully,,欣喜若狂，答应对方
ca2e82a7bb070d04f0aef20b1697a682,"Miss, the first time I saw you, I flipped. Would you consider uniting our fates?",,姑娘，我一见你便心动不已，你可愿与我共结连理啊？
b2ba9b9e3664965843e1c994b1ad82a1,"Now, a final chance for you. Accept it or regret it! !",,这可由不得你，再给你一次机会，最好答应本公子，否则要你好看！！
513f7707e68ee84d5215eb80ec7cb582,"That's more like it! I promise I'll treat you well, hehe.",,这才对嘛，本公子一定会对你好的，嘻嘻。
6a4c4c6ac85ad9d6da14ef187e622b0b,How dare you reject me! I'll make sure you learn a lesson!,,你这是敬酒不吃吃罚酒，本公子教训教训你！
3ea20f1a18567fd72f92553cbb461c50,"{0}{1} declared his love for me, and when I refused, he attacked!",,{0}{1}对我求爱，我拒绝后，他竟然出手教训我！
bc3750163b00066c0bf2ee5425110fbd,"How could you do this to me? If you don't agree, I'll end it all here. How could you live with that?",,你怎么这样对我啊？姑娘若不答应，我便殉情于此，美人你于心何忍呢？
a69e8ff31beb16762ca65f20302f71a0,"You've hurt me deeply, but I won't give up easily!",,真让本公子失望，我绝不会轻易放弃的！
ca77ca146c1c1c66add976e544130f35,"I've heard of your generous spirit, always ready to assist the less fortunate. Could you spare some coins for me?",,少侠，听闻您乐善好施，肯为穷苦人伸出援手。能否赏我一些钱财。
985052ac93db1dd6b48f6b344b7bb15d,Give 100 coins,,施舍100钱
f8698cc645eb74bd778199418d6cca38,"Thanks. This covers today's meal, but my elderly mother is seriously ill at home. I need more help for her medical care.",,多谢少侠，今天的饭钱有着落了，但老母病重在家，还求施主再施些，助我给老母救治。
1d84c7c8a68d8ab50941b0e3107967ed,Give 100 coins,,赠与对方100钱
9176d0cce0456a9f82aa7289eb9bd6ed,Offer a bottle of Astringent,,将一瓶金疮药赠与对方
8e857b40991a35868c496ea0e9174944,"You are a savior. With this medicine, my mother might have a chance to recover.",,真是菩萨心肠，有个药物，老母有救了。
19ad1f81a75ffe0e35a5fd766425de1c,Offer a bottle of Astringent,,赠与对方1瓶金疮药
aeb23c191f056c202362f98ae31e3a69,You're indeed kind-hearted! My son is always in tattered clothes. Could you spare some clothing for him?,,少侠真的是菩萨心肠！我的儿子也是衣衫褴褛，能否再施舍一些衣物。
87482f8cff3d3d52d9a59f9d8800a540,Give clothing,,将衣服赠与对方
e1a6acf20017b75ead5f8fb603ec0b89,"Haha, your reputation precedes you, and rightfully so!",,哈哈，果然名不虚传，哈哈哈！
46a13922df18ee5745b1e1aef88c0f89,"Their demeanor shifts, revealing a hidden martial arts master!",,对方气势陡然改变，不曾想竟然是一位隐士高人！
4972dc4b2075c53f3f5f91add117f7c2,"We've crossed paths. If you have any requests, ask away. I'll share my knowledge.",,你我有缘，有所求尽管说出来，我必定倾囊相授。
a0a5ea845ee0bb7e762cf898da7933d4,Their attitude toward you changed.,,对方态度产生变化
53826f1359a8587ce8aad3960d25f6ed,Ask for skill teachings,,请求传授绝学
c7e2a00f8eeabfe4dc7a58c21cdfe589,"Very well, I will impart to you two secret skills.",,好，我便传授给你两个绝学。
fe259a3f86cca760a42238fd04af224f,Learned 2 new skills.,,学会了两门新绝学
b87381e6f5fad7ee4e5306dde1dd0c64,"Met {0}{1} begging, who was a hidden master, and learned two new skills from them.",,偶遇{0}{1}乞讨，对方竟然是一位隐士高人，传授我两门绝学。
7df36a23e862d312ebc96c71d01d556f,"Thank you, Master!",,多谢前辈！
0a3377e8dd44e8a72ee8b6632affcd13,Ask for Inner Kungfu teachings,,请求传授内功
10412bf8c3fb95e1f3dd98c47af3d052,"Very well, I will impart to you an Inner Kungfu.",,好，我便传授给你一门内功，
4aaa8a076d1673b860a0a0e923db29c2,Learned 1 new skill.,,学会了一门新绝学
5367a93e8bb55ffdce2f38c0c84dc620,"Met {0}{1} begging, who was a hidden master, and learned an Inner Kungfu from them.",,偶遇{0}{1}乞讨，对方竟然是一位隐士高人，传授我一门内功。
496f6f6248a55c0fcf6743987a51cdcd,Ask for a Gear,,请求一件装备
136221107cdaa33b0f6463f58eb0c4e0,"Here, take this gear as a memento of our encounter. Until we meet again.",,嗯，这件装备你收下吧，后会有期
d62a4f653b68d56d04c952a319e4526c,The master is giving me legendary clothing! !,,前辈竟然赠送我一件传说衣服！！
cb8b1ee96baf6cf6931f0a627de99f05,"Met {0}{1} begging, who was a hidden master, and received legendary clothing from them.",,偶遇{0}{1}乞讨，对方竟然是一位隐士高人，送了我一件传说衣服。
8299029e71f40c079a512385891f8f02,Who do you think you are? What makes you think you can teach me? (Refuse Provocation),,你什么身份，我什么身份，用得着你对我倾囊相授？（挑衅拒绝）
4c8475dbe72aa9b8eaebafee8f4fe56a,"You don't know what's good for you, brat. I'd thought you a kind soul. Tsk, turns out you're not what I expected. Hmph. Until we meet again.",,你这小子，当真不识抬举。哼，真是见面不如闻名，老夫还以为你是一个良善之人，哼，后会有期吧。
46463e7f898ddde44ed473a3e8c6e8be,You're not quite what I expected.,,真是见面不如闻名。
31368cb092d919fecd01c8c21235db14,......,,.....
4c7998c82821dd2be08d8b4f9c30ccb8,"I appreciate the gesture, but true kindness asks nothing in return. I must decline. (Refuse)",,多谢，君子施恩不求回报，还是不必了。（婉言拒绝）
08b52ebbdb4eabe25a57051e6daaae01,"Your gracious words have impressed me. The world is fraught with danger. Please, I insist that you accept these potions. May our paths cross again.",,小友言谈宽仁得体，老夫甚是喜爱，既然你别无所求，江湖走跳难免刀伤剑砍，这些丹药，务必收下。你我有缘再会。
4cbcd69c07f1ac66fd1b9140ecfb8c24,What a noble gentleman.,,真乃仁善君子也。
85f4cf5ec195ba2b9c141b50097b9721,"In that case, I gratefully accept.",,那就却之不恭了。
728df3bc48a64954bb8f1a646dfed8fe,Tell them you also lack clothing.,,表示自己也是赤身...
bf584e09d28ab00f17bd20db99742091,You truly are a noble soul. It's rare to find someone like you nowadays.,,你确实是个真君子，当今世界很难见到你这样的人了。
527b40bbf06639a8c832d93292062458,Show doubt and refuse,,怀疑对方，断言拒绝
5e03c0ae526d702530f3d066b6cb520a,"Well, you're a good person. I shouldn't have pushed my luck. Farewell.",,好吧，你是个好人，我不该得寸进尺，后会有期。
5b2769b662cd0b49110fc358cb0c687d,Agree to help and offer 200 coins,,有求必应，赠与200钱
cc2197ed17f8ff2c80d6341993730159,Give 200 coins,,赠与对方200钱
f9b75911ae2367647e20b1ac5693c3b1,Express doubt and politely refuse,,产生怀疑，委婉拒绝
7a2bd0ad39fe1cbf9aea3d3ef893f4d5,Deceive him that you are very poor and can't help.,,骗他囊中羞涩，爱莫能助
fb3dd4db916c7c84fdb7e1a3389922ba,"Haha, human nature really cannot stand the test. . .",,呵呵，真是人心难测啊。。。
04e8eeaaba8d9dcab056cb691a51c8cf,My reputation changed.,,我的名声产生变化
0eb0dc00e8b2eae1efe97be686ee4a07,"Met {0}{1} begging, pretended to be destitute, reputation damaged, now perceived as Miserly.",,偶遇{0}{1}乞讨，我身上有钱但骗他囊中羞涩，名声败坏，变成了视财如命。
f51e9f656f2e7dac77fda8bbd0a9a77d,Resolutely refuse,,断然拒绝
4df57f2d80571f3547f24395527ba90a,It appears that people's reputations aren't always accurate. . .,,看来世人所传名不副实啊。。。
fac84f58b95e43d4753e1551d7825f84,"Met {0}{1} begging, refused resolutely and lost the reputation of Charitable.",,偶遇{0}{1}乞讨，我拒绝后失去了乐善好施的好名声。
3fea8cddcb0aef27ab4dd42db63fd9ec,"Master, I feel ashamed that I haven't contributed much to our sect. Please allow me to leave the sect.",,掌门在上，感激您的栽培，弟子资质愚钝没有做出什么贡献，请您恩准退出门派归隐田园，祈请掌门开恩。
89d41b54602e3db88c613eaa744228a0,Get furious and deprive their Kungfu.,,恼羞成怒，废其武功
d014bb7eff194444da6385d78db33346,Ugh! Why don't you let me leave? I have no other option! !,,啊~~！！既然您不肯放过！弟子只好得罪了！！
26a0ed47d866c78a2e1bc6ea91107995,Deprived one of their Skills.,,出手废除了对方一个绝学
df041f63b0c1aa1951173c69331771aa,{0}{1} wants to leave the sect because of my tarnished reputation. Why forgive betrayal? I had to strip him of Kungfu! !,,{0}{1}竟然因为我的名声不好，想要离开师门！我怎能轻易饶恕，直接废了他的武功！！
9f4d64d55ccfed15b03181f5aaae2b29,"Hmph, so presumptuous!",,哼~不自量力！
76100092c6a55359b8561d18ba702b7f,Display understanding and agree to their request.,,人各有志，答应对方
eeac53f94de63db3a4d654c4656533a8,"Thank you, Master. This is where we part ways. Please take care!",,多谢掌门，弟子就此别过，掌门多多保重......
3efc0be36df7321609b8e927ef780d36,{0}{1} wants to leave the sect because of my tarnished reputation. I understood his struggle and chose to let him go...,,{0}{1}竟然因为我的名声不好，想要离开师门！人各有志，我放他离开......
235230356486d44f9b642fe265744f84,You may go...,,你走吧......
179b31dcfd4c448dcdee4d55760833cd,Expel from the sect.,,逐出师门
cb60d40d8d0b6543b8b4cc8a9ddd39fc,May I have a word with you?,,可否借一步说话
3e5c437c2a0e51330a35c03de476467d,What's the matter?,,何事？
acfee3438340f6aa2b5ce57999764424,"I've heard you're a tough character, and I have an enemy to deal with. If you could assist me in dealing with him, I'd greatly appreciate it!",,听说阁下是个狠人，我有个仇人实在让在下寝食难安。如果你能帮我了结这个祸害，必当重谢！
6a470071e8ef8b01754e1e9d9c1049d2,Who is that person? How do you plan to deal with him?,,这个人是谁？要如何了结？
c74f7caff66b2d62c42791fbde6aaaef,"This person has stolen our legendary family heirloom weapon. If you help me get it back, here's 2,000 coins upfront. Don't worry, they has no connection to you. If you agree, I'll share their whereabouts with you. ",,此人抢夺了我家传的传说兵器，解决了此人将兵器送还与我，这2000钱是定金。放心，此人与您毫无关系，如果您答应在下，我会把此人的行踪告诉您。
d0175eea3836634b3767f14764682abb,Take the job.,,答应对方
faa5972d98591dbca629ecd59d0630a6,Here's an advance payment. Remember to be discreet. I'm counting on you.,,这是定金，切记要小心谨慎，不要被人看到。拜托了！
152629e0cc8832e56c6180a64f29e330,"{0}{1} paid me a 2,000 coin deposit to deal with their enemy and retrieve their family's heirloom weapon.",,{0}{1}给了我2000钱定金，让我教训他的仇人，并且拿回家传的传说兵器。
9f6f276f47428eafe6c93968f9c0953e,"In that case, it's best you forget about this and keep it quiet. It wouldn't be good for you if it gets out. Bye!",,既然如此，阁下最好忘记这件事，不要泄漏出去，否则对阁下不利！告辞！
794eadfdb6664c52255784f7cfc09610,"{0}{1} wanted me to deal with his enemy, and though I didn't agree, I did learn about his enemy possessing the legendary weapon.",,{0}{1}让我教训他的仇人，我没有答应，但知道了他的仇人身上有传说兵器的消息。
3c4757fdd81f755f6e435c2a68b570f4,Not interested,,表示没兴趣
5b28b4b0f95737394378b7cd36a3b8af,My apologies for the interruption. I'll take my leave now.,,既然如此，恕在下打扰了，就此别过。
819cb6b61ef69403c2af0c901ea2025b,I've been struggling financially lately. Could you help me out? I'll make sure to repay your kindness.,,在下最近经营困难，我观少侠是大富大贵之人，能否资助在下渡过难关，日后必有重谢！
3251511e53406caf7ffda9dfb7954a81,How much do you need?,,需要多少钱？
6fe39f6df727ad342b07314bf3ae9cdf,"I need 2,000 coins, but any amount you can spare would be a great help. .",,在下至少需要2000钱，少一些也是可以的。。
9580998fcd573424c701be8938c4352c,Decide to invest,,决定投资
b7ccfcca486e44813bb3c6f52ebaba9a,Thank you so much! I'll work hard to make my business a success and pay you back.,,万分感谢！！在下必定尽心经营，日后回报给您！
b281481acac94f8d7ccafa8dc84705f3,"Give them 2,000 coins. Grateful +100",,交给对方2000钱，对方感激+100
e5febc0d5e59a47ce904bc264a21926c,Decide to invest half,,投资一半
67a5cf118298d00e4767cf784c951d8f,"That's a bit less, but I'll manage. Thanks. I'll definitely repay you down the line.",,即使差一些，也许也可以经营起来，多谢，在下日后必有厚报。
197b54c85cf6d0dffe1f4c147fabba9b,"Give them 1,000 coins. Grateful +50",,交给对方1000钱，对方感激+50
64af1134c625122e331cc9ace816fda6,"Alright, I'll consider other options.",,好吧，在下再去想想办法
07c638628b30857e530fd9d96779d816,"My friend, your support during the shop crisis has turned things around.",,恩人，之前店铺危机，多亏了您的资助。
62cc0daa9a300d46dd2710e4b3e9b034,How's business going?,,询问经营状况
2422d95b0c9661a052d1f48d5fe06e2e,"Business has been great lately! As a token of my appreciation, please accept this.",,老天眷顾，最近生意极好，这是给您的回报，务请收下。
20fec49ab354d1bfbb9a998e0cdb0330,Accept with pleasure,,欣然收下
cd9f3c16aa2a0eefb6f1018a652e624d,"I can't thank you enough. If you ever face any difficulties in the future, feel free to reach out to me.",,还是多谢您的帮助，今后有何困难随时找我。
73b189b3bb614de4e160ff2651ca8a72,"Received a return of 2,200 coins.",,获得回报2200
85e46508d082cc1d7c3971eee6de6d68,Received a return of 2350 coins.,,获得回报2350
