key,original,translation
9f4d64d55ccfed15b03181f5aaae2b29,哼~不自量力！,
76100092c6a55359b8561d18ba702b7f,人各有志，答应对方,
eeac53f94de63db3a4d654c4656533a8,多谢掌门，弟子就此别过，掌门多多保重......,
3efc0be36df7321609b8e927ef780d36,{0}{1}竟然因为我的名声不好，想要离开师门！人各有志，我放他离开......,
235230356486d44f9b642fe265744f84,你走吧......,
179b31dcfd4c448dcdee4d55760833cd,逐出师门,
cb60d40d8d0b6543b8b4cc8a9ddd39fc,可否借一步说话,
3e5c437c2a0e51330a35c03de476467d,何事？,
acfee3438340f6aa2b5ce57999764424,听说阁下是个狠人，我有个仇人实在让在下寝食难安。如果你能帮我了结这个祸害，必当重谢！,
6a470071e8ef8b01754e1e9d9c1049d2,这个人是谁？要如何了结？,
c74f7caff66b2d62c42791fbde6aaaef,此人抢夺了我家传的传说兵器，解决了此人将兵器送还与我，这2000钱是定金。放心，此人与您毫无关系，如果您答应在下，我会把此人的行踪告诉您。,
d0175eea3836634b3767f14764682abb,答应对方,
faa5972d98591dbca629ecd59d0630a6,这是定金，切记要小心谨慎，不要被人看到。拜托了！,
152629e0cc8832e56c6180a64f29e330,{0}{1}给了我2000钱定金，让我教训他的仇人，并且拿回家传的传说兵器。,
9f6f276f47428eafe6c93968f9c0953e,既然如此，阁下最好忘记这件事，不要泄漏出去，否则对阁下不利！告辞！,
794eadfdb6664c52255784f7cfc09610,{0}{1}让我教训他的仇人，我没有答应，但知道了他的仇人身上有传说兵器的消息。,
3c4757fdd81f755f6e435c2a68b570f4,表示没兴趣,
5b28b4b0f95737394378b7cd36a3b8af,既然如此，恕在下打扰了，就此别过。,
819cb6b61ef69403c2af0c901ea2025b,在下最近经营困难，我观少侠是大富大贵之人，能否资助在下渡过难关，日后必有重谢！,
3251511e53406caf7ffda9dfb7954a81,需要多少钱？,
6fe39f6df727ad342b07314bf3ae9cdf,在下至少需要2000钱，少一些也是可以的。。,
9580998fcd573424c701be8938c4352c,决定投资,
b7ccfcca486e44813bb3c6f52ebaba9a,万分感谢！！在下必定尽心经营，日后回报给您！,
b281481acac94f8d7ccafa8dc84705f3,交给对方2000钱，对方感激+100,
e5febc0d5e59a47ce904bc264a21926c,投资一半,
67a5cf118298d00e4767cf784c951d8f,即使差一些，也许也可以经营起来，多谢，在下日后必有厚报。,
197b54c85cf6d0dffe1f4c147fabba9b,交给对方1000钱，对方感激+50,
64af1134c625122e331cc9ace816fda6,好吧，在下再去想想办法,
07c638628b30857e530fd9d96779d816,恩人，之前店铺危机，多亏了您的资助。,
62cc0daa9a300d46dd2710e4b3e9b034,询问经营状况,
2422d95b0c9661a052d1f48d5fe06e2e,老天眷顾，最近生意极好，这是给您的回报，务请收下。,
20fec49ab354d1bfbb9a998e0cdb0330,欣然收下,
cd9f3c16aa2a0eefb6f1018a652e624d,还是多谢您的帮助，今后有何困难随时找我。,
73b189b3bb614de4e160ff2651ca8a72,获得回报2200,
85e46508d082cc1d7c3971eee6de6d68,获得回报2350,
ea3a45a5533d299396fa79a02f425898,获得回报3500,
4b8ff19967f1f93cac9824e21e409d71,获得回报3100,
f69ada268ac4161d767c5ed628b18e69,获得回报4000,
1d4c71ccddc2f63fb96115cc1d7c593d,我投资{0}{1}的店铺，回报颇丰。,
5d8a3bbcef317ab008f1c3092d0f715b,恩人，实在抱歉，在下经营不善，血本无归。,
3d8dcdad37b66521512016bc649b59a0,表示理解，让他别放在心上。,
52b3f46c56ea4eed4b314e1a5553f489,实在是太感激了，无以为报，用这些药品补偿给您。,
a169ad5abcada727374e603bfedd84ca,获得3个药品,
d6c45792df6aaa433a58e22964a61383,我投资{0}{1}的店铺，血本无归，{0}{1}给了3个药品作为补偿。,
91800802dcf024eb62cb9b051092277d,表示气愤，让他还钱！,
6ebe069c847aba894415b87ba6b7f25d,在下实在没钱，只能将这些药品作为补偿了。,
f7b4eff2929e380842d2a65115d34875,你这身打扮实在太寒酸。我这里有几件衣裳，你选一件吧。,
28b400c179ff2ba8df98577551a6485b,给我最贵重的衣裳吧。,
8a583cb2fa5642155e942f2827250548,"你眼光高，志向远大,实属难得。这件虽然华贵，但于我无益,就送你吧！",
d2692f33ec3e393b227e44b46e550ff4,（对方很满意，送给你一件精制衣服）,
7476062a910fb2b74f362400ef06927e,{0}{1}有点欣赏我，送我一顶精制衣服。,
2ad3eed9f24fb6bf75f9bd1fe32a52a7,太感谢了！,
d9564931f22b0edefe210d578614cc20,随便什么衣裳都可以。,
5691a123866c40d87a3a2f8b1ccd76e6,我喜欢你随遇而安的性格，既然这样，这些无用的装备都给你吧。,
7eb5be68562c24702b739727f7f19147,（对方送给了你一套粗制服装）,
c2dc5e659500d0b97a704bd4f3d01777,{0}{1}欣赏我的态度，送我一套粗制装备。,
23060cfc18677d5abd980d62e10fb0aa,过奖了,
db6fac73dd53f1587b204cb736498e65,我什么都不要。,
f3958868d91d46bedf9c018a2b16c8a9,你这家伙，赤身露体，我一片好心经不领情?,
9cf0ca350bdf58cf9a485cd516040932,（对方似乎有些不满）,
4101a9260287854069e68faf445778f2,少侠，在下平时没什么爱好，就是喜欢玩「打筷拳」的游戏，在下身上还有点钱，要不要陪我玩几局？,
1f5b14268b5939bf9a8ad93d5fdeaab6,询问游戏规则,
a5ca08a9c64b708f4736e0d4f025c10b,游戏规则很简单，我们双方同时喊出【鸡、虫、棒、虎】其中之一，决定胜负。【鸡吃虫、虫蛀棒、棒打虎、虎吃鸡】。,
23d0d8179957b6739a6d1083fca65224,开始吧,
1f854a31e071d86cdf5b728764e57dff,这次你要押多少钱啊？,
54b57796d8c757c5c42e7d18c3e2fda9,100铜钱,
520437051f44229eed53bdac55c77a9d,很好！我们同时喊出来~~~~~~,
78110ab5f778e698e6d2671b8b430881,【鸡】,
7c9725c50b3fa31a362099fa9c63ae1a,【虫~~~】哎...倒霉，你赢了...,
731b60a79d32e53e745aaa049579f7d0,赢了100钱，开心,
eec43044aa9193b62c619f7d0de52756,赢了，再来一局,
607bd7285fc862c0974c5c8496b721af,行了，到此为止吧！！你都欠下3000多钱了！！改日再玩~~,
ce71d919e24695d7090c614934205f9e,{0}{1}找我玩「打筷拳」，我竟然昏了头，陷入其中，欠下巨债！！,
31dcb82ef400ccfec4b4e2377e863f4f,你别走！！！！,
664103621d049df2f554289379db3433,你玩的真不赖...都输给你了，我们改日再战！！！,
4550f4bd05e6c717da5d704fec9cada3,{0}{1}找我玩「打筷拳」，我运气爆棚，赢光了对方。,
a52a94ff3050cf21dcad37f47ee858ed,哈哈哈，有缘再聚！,
44ef351f600d836fcdfa54b600db40cf,阁下手气不佳啊，铜钱都不足300了，算了吧，再玩你就要欠账了~~~,
5673246d5d1f6f471636142b9f144878,不服再战！！,
752f40634c728c94cfd4803bd91db41b,不玩了，及时止损...,
5e763b75bda335f9b5bf3bdf78de38b1,{0}{1}找我玩「打筷拳」，我霉运缠身，输了个精光...,
ac544988b92e67aaf749ca46b095d152,可惜...好吧，那下次有机会我们再玩。,
232e9ef5b692c1d7fe7b1cb35c6f56af,不玩了,
c58c2abadf591d3f6b6aa560abd5f923,【虎~~~】哈哈哈！我赢了！,
8aa2b8d492ee6db2d016f9409634039d,倒霉，输了100钱...,
45aac22464f6fd6cabc24bb7fddec992,我不服，再来一局,
3829749da1c903eec98484abaf20c048,【虫】,
d463bf2820c6a17ed1f7e43af26840f2,【棒~~~】哎...倒霉，你赢了...,
3aa4554e2c02f1dcb5730e75055f8f89,【鸡~~~】哈哈哈！我赢了！,
c474fb4c4b757a5fe0241b452f4812fc,【棒】,
e71979e52ce8d2afe0b1f84376853e77,【虎~~~】哎...倒霉，你赢了...,
846eb784e18132dbc11ecd3c1aea049a,【虫~~~】哈哈哈！我赢了！,
923c557e23f5a55db5a61dada02f9289,【虎】,
468085bf241f03ad95e52310097122be,【鸡~~~】哎...倒霉，你赢了...,
eaf7c4a63b669da56825fec27fd85db7,【棒~~~】哈哈哈！我赢了！,
f2d6cd18014eb3cf042047d9ac31651f,更改押注,
37bf09948277d6a903c51180fed73503,300铜钱,
1f560331f3399064b84f017204c71b30,赢了300钱，开心,
33552209e6160354f07145ff1e38f8f3,倒霉，输了300钱...,
dbd989c5885536af8271aed73362584a,1000铜钱,
0aa4b5b2c2603fff414cea4386c772a4,赢了1000钱，开心,
003639d7ef9c8a610e999f91eaef9ee8,倒霉，输了1000钱...,
a5ddb9fb45df94074af1b7e05b991bdf,我不玩了,
fa7dc230f149a8b3e62541d15b95d0ce,算了，以后再玩,
fd73725bf8900641d51f642c401c2106,玩两手试试运气,
15875390676d01865dcdf437e90ad136,不感兴趣。,
2870b97932a33149fafbecca55a0a02c,恭喜您成为武林盟主，我等特来庆贺！！！,
2b35a7836192dd74fcfabda441c1543b,众人流露出恭敬的神色，态度发生变化。,
d91c7c5ffb450d3b1b76535a62aa14da,多谢诸位,
a8dad068687718c075721f55e3f6856a,盟主功业远胜古今，小的特备薄礼，望主人笑纳。,
c3bb37fb1d38a8558fa4fb0efb852ca7,获得了5个玄蛇灵芝,
70a7a2e7902a2c4ade984d5c1c63a9d1,有心了。,
2c36e54c176ead96c0feaaed34924f70,恭贺您成为武林盟主，特备礼物，聊表寸心，希望盟主不要嫌弃礼物太轻。,
75e1685d4ef4a4e15bf2e09e1adc9fb3,获得了15个易经转穴丹,
8a1f9dea2152e4513ca07fa22683130b,有劳了，多谢！,
42586e15401062e7fc067541ca119031,盟主万福，今后武林将在您的带领下创造辉煌，在下奉上此物，以表心意。,
e9bf87feb0d4907244afb25a66c9e574,获得了2个大还丹,
9db3c952ee9be6f6010c53ed1c157f23,你已成为了武林盟主！！我帮不到你什么忙，就花了点心思寻来此物，不知是否合你心意。,
0c1dc96fa603c1e552bfa397b8243b03,获得了1个仙佛茫茫两未成,
2ea27467ca9a6d8556e18c3e36b75f4a,你我不必如此客气，你能来就是最好的礼物！,
257a53831721ba22e9166daae624e418,嗯...,
898a14529995c75aa9d18e0aac7c7e13,我参加武林大会，击败所有高手成为武林盟主，{0}{1}等多位好友前来道贺，送给我很多珍贵的礼物。,
9bf1e37e065a8bc6e7db632f184a337d,我想和你谈谈,
daefc81fb81bef1093b917320d5925af,对方看上去有些伤心,
19d8be36457413c542d84b2ff2426048,询问何事？,
82e9bb9426cc19a959122137475eb30b,你怎能如此花心！我绝不接受！！你只能与我一人情投意合，做出选择吧。,
7fbee7c8b0a07ab638626b582ec6e060,（开心）,
69a9626431684f6db890bfde802b35ef,{0}{1}埋怨我花心，要我做出选择，与另外一人解除关系，（他/她）们二人伤心欲绝增加了癫狂隐疾。,
3dd78b3eaccf124054f94984178f3d1e,情投意合关系发生变化,
27ca568be27a65d76c430a8cbc4692f2,继续,
d848f420c44bf964bbc0f2ae5030ed4b,你怎能如此狠心对我。。。,
8fac6abd2d74354d342f8a27846f8c91,两人态度发生变化,
1ff6c72fe1cf72e79e83894782a2a9c8,对方癫狂隐疾增加了,
6c42b8913220dea4fe7750f92f21e851,之前我已经原谅过你，你怎能一而再再而三呢？,
2c79a23e6d77a49b6ea7d5b69fa0db42,保证不会再犯，请求原谅,
c84b5594a98c2f1a8d762cadd8bed3c3,{0}{1}埋怨我又再次与他人结为情侣，最终（他/她）们二人都伤心欲绝增加了癫狂隐疾。,
ab241c7ee07d8f33534eed01dfd55824,对方两个人的癫狂隐疾增加了,
a29970098c32bdc91e598e7e9fc1bbcb,依然我行我素,
56ef1cfc8c1e4a6465155d1aa90cf533,我要给你个教训！！！,
f5264b531c4ed43891b8e154b03afeac,{0}{1}因为我风流成性，悲愤难忍，决定教训我。,
452715467106f3305eded6b5dfb65cae,别别别冲动啊~~~,
cd25d10efaf7a3c6c48eb3cf47b12489,拒绝对方,
d456f285f6f91f0abcb6011d919b1de9,好吧，祝你幸福,
b7a90f5b44c832e83173cbb81de06e87,{0}{1}让我做出选择，我拒绝后与{0}{1}解除情投意合关系。,
bbe69dfef5e925b9466a948b1ceb05cf,哄哄对方,
cb297e2bc4c2e00a56c07b9d3a880553,继续劝解,
e2dc588fba03f0a12ecf932548086607,我与（他/她）并无结怨，也非血亲，又爱你至深，勉强答应。,
e6fcce97fa000ef8707f49cbaedbd9be,{0}{1}埋怨花心，经我一番劝解之后，虽然勉强答应但增加了大量癫狂隐疾。,
1b64eef7edacab4771bd6c4d81d1fb60,对方伤心欲绝,
8a98336177d4e47d924566510c0b5074,你简直痴心妄想！,
d601c47398e3602fac502dfa36fb5057,对你增加了鄙视态度,
9579f2257a46c5cd591b19bc9f478218,哈哈哈！！竟胆敢夺我所爱！！！你真是该死，下辈子记得做个好人！！！,
0ef74fac4291c8259480525990e61fd9,我失去行为能力，{0}{1}因为我夺其所爱，竟然乘人之危取我性命！,
c71d9ab038cb46ec2aa7b6a89dce87ec,我前世是做了什么孽！怎么生了你这么个孽种，对我竟是如此仇恨！！,
bb4c7cff89db9341e5a2d7e240e16b1a,我知错了，日后定当励精图治，痛改前非。,
28d3c73257773a6a715192906acdca99,从今以后，好好做人！,
530c43f894d9842767ff2d461b741562,是你太不讨人喜欢。,
eb2a56974a128ebcbb6fbf4944757b87,你...真是气死我了！！！,
5b9f4c99705523ed15c986ccfdfc353f,主上，小的盗匪身份怕会辱没您的名声，您为小的指明一个新的身份吧。,
c41edee0e4c0531b27891568b51d5d72,你做樵夫吧,
6b82494803752f7fe21c53430f1faf77,遵命！多谢主上让我洗心革面重新做人，小的会好好做的。,
2a08f872f93dddd9022a1db78e966b39,{0}{1}因为盗匪的身份害怕辱没我的名声，请求我的同意重新做人成为了樵夫。,
757e0d8de6ffd0e7b77a16e0995d544a,麾下的身份改变了,
c6e2add8d74fd6debca30454126e6ef6,嗯...好好干,
f4d65cce40e458429afbe489b3b5428e,你做农夫吧,
3c1cd6a3801c2e6086e7609d1583ff5d,{0}{1}因为盗匪的身份害怕辱没我的名声，请求我的同意重新做人成为了农夫。,
19471909bc55674351fd12cac2eea366,你做矿工吧,
9a598748aede05dcccfed4659ef89709,{0}{1}因为盗匪的身份害怕辱没我的名声，请求我的同意重新做人成为了矿工。,
535ecd4bc1e04a6ca563dd201cd63749,你做猎户吧,
48c369f3b032930d381b722187b095ad,{0}{1}因为盗匪的身份害怕辱没我的名声，请求我的同意重新做人成为了猎户。,
6d5a5f15c9629e690ac2f20c31763316,你做渔夫吧,
5e09e263607a40f8f5cdb2b78fb7dea6,{0}{1}因为盗匪的身份害怕辱没我的名声，请求我的同意重新做人成为了渔夫。,
e36f75a4cb6c4bd245a2beb47e712e7f,你做保镖吧,
005375b059b2dfc4b8ba2337c19b4b66,{0}{1}因为盗匪的身份害怕辱没我的名声，请求我的同意重新做人成为了保镖。,
3f41f3408993c05ff5c9a7161924bb39,你做教头吧,
bd3d892a810c0ccee919f5dec0490f84,你做乞丐吧,
a0082fe3c2521aedea3e73e7bb70f8e0,{0}{1}因为盗匪的身份害怕辱没我的名声，请求我的同意重新做人成为了乞丐。,
0952c06da40918710ba0a6cc7f2a2148,你还是继续做强盗吧,
72055628122ea275bcf4d8caa858bcd5,遵命！谨遵主上法旨，小的会继续坚持这份有前途的职业...,
ef140c069b7f727bc1f611ef25ad336a,{0}{1}因为盗匪的身份害怕辱没我的名声，请求我的同意，我没答应，让他继续做盗匪...,
9ec835270267b6d2351a9e11793a1746,打扰了，我看中了您名下的一所房子，能否割爱卖给我？,
fca09c28b40607ec0eee27b801870c0c,你看中的是哪里？,
0b4eae4b3f9936cf50e58ff64646dca5,就是这处房产,
1aab8a3c127f0626002b48bd8807f7b0,你打算出多少钱？,
43ae8e4a36bc3c7170f921ed94ca85c4,这是钱,
c1024e7c047159bbdf46c532f447d9e0,婉言谢绝,
4025a1f59e639f3ddeadc30c90ed3a05,好吧，那在下再另寻他处，告辞,
59cf4fdc101589179ab6bc4e814994f9,我正想买你的房子...你就给拆了...,
c772e2bef0fe73287923a4b30e6f6f5c,我看你还是个流民，既然无事可做，要不要帮我收集点精铁。,
43f532104fd03c555bd9721db25d4b9e,这个任务接了,
1ef06306075a803b42494bbd5c2bcaec,很好，先做点事情赚钱，以后的路还长着呢。贫矿中精铁的含量低一些，如果找到富矿甚至是稀有矿，那你可就发财了。,
b70e9a4401cc4006ca8fb3aab1cf80d5,接了一个任务，对方表达了欣赏态度,
62bfa3398fdf8f3d8a4fa37fea9ef7d8,没兴趣,
ca40ccb43b2cdfab25f4e689e0bd9fad,你这孩子不要好恶逸劳啊...算了，你好自为之吧。,
173e60ff0139dd8237df00304241ba1d,兄弟，我手头还有一些闲钱，虽然不多你拿去吧。,
09d8866eeb3c2595c55abded03eac758,这怎么好意思...,
2544d4a014b6e7e1594eab7244d99af4,你跟我还客气什么，我这也是在投资你，不要多想，快收着吧。,
db8bdc3a9985a5f3974ba32dc72a4c78,这...多谢了...,
372ef9a20c0e0e9f64cfb4d84ded0826,好了，我先去忙了，有事随时叫我。,
76cc85e15b636321cfb686b14083d479,获得3000铜钱,
d292aede6a6768e956558bdebb10506f,{0}{1}看到我囊中羞涩，我再三婉拒，还是把钱塞给我，心里好暖。,
c405d2de6d90430486c3db98fa9bf492,获得2000铜钱,
ad170ccac43397fd5e4a6bee13c4b247,获得1000铜钱,
ea310a1c8180ae7b85b1c500804c0dc5,真的不用了...,
6cd257d2f6800253317b5fcb124e33a8,那好吧，我先帮你保管，需要的时候随时来找我。,
1a17b6a95468455c7d2fd0c0d0d58d46,表示不需要...,
b6432bf739e7a5a3c30041032cf85d80,我看你姿态矫健、身手敏捷，是个练武的好苗子。加入我的门派吧，前途不可限量。,
8e10b2ced5ad376d11b14ea317570b66,查看门派信息,
b11a6f4cfbc74ab3e81ad85a52285d78,了解了,
7ff07470a42e19a90b705126421087b1,欣然同意,
ece732d32bf473e38413cc197b04129a,加入门派，对方产生了欣赏态度,
387a6acaa907d40ea56d8ff32a449505,{0}{1}邀请我加入门派，我同意后掌门对我很欣赏。,
dd7d812644d4f872a92cbafdc8685127,弟子遵命！,
da44a544d2d4f1dc3c095c9ff9eaaf1e,既然如此...人各有志，那就此作罢，你走吧。,
e89a231d53f335ba352b59e422c3548f,哼！不识抬举！那你好自为之吧！,
b752f7905c1ec37acf1d5e426f05cda8,对方产生了厌恶态度,
71ad015cf5771c764bae84fa16867514,{0}{1}邀请我加入门派，我拒绝后对方竟然厌恶我...,
e7eb5fb552baae40b41ab27677b79f95,竖子！！！你真的是屡教不改！一而再的赌博，我打死你！！,
6d7b344ad750ef8a16fc971893069fa3,我再也不敢了！！,
868600a832571ddf4c4372e7e7b3c3bf,哎~~~我真的是做的什么孽啊！生了你这个逆子！打在你身痛在我心！！希望你能记住这个教训！！,
469580bfcf1358bdde6d53bc9873b985,父母对我感到伤心绝望，隐疾增加了！！！,
2d8b6eb6eeea97cdcedc36f6dc2cf250,打断你的腿，今后记住这个教训！！,
7f68e97e7818856f0302fb1138617d8a,因我屡教不改，{0}{1}痛彻心扉，打断我的腿，希望我能记住这个教训。,
eeae6ed91adbc6843fa64b6936591d5f,不要啊~~孩儿一定改~~！,
5c5e654ec5a70b4e42ba5a8fa74afa15,孩子啊，你是不是跟人玩钱了！！？,
621ece0bea2810fd8830a51822ccbf95,承认玩了打筷拳,
1bdfebee28fa5baf1b04a65eed9dc97b,编个谎话，尝试隐瞒,
9ce352dac62300a12f813a41a43d4f60,竖子！！！你还敢欺瞒我吗！！？真是太让我伤心了！,
3e783662c1d88d47a80f7cade817f334,撒谎让父母伤心了,
d663034724f42925854a19af15924d0a,孩子啊，你太让我失望了！！切莫赌！切莫赌！赌博唯害绝无乐！妻离子散家产破，落得颈项套绳索！我希望你能堂堂正的做人，不求大富大贵，但求你一世平安。,
d07211c1027ae15221599c3a4168bcd4,诚恳认错，发誓不再赌博,
0c6afe4423063bd43136ff3bc6449492,好，浪子回头金不换，今后要好好做人，再让我发现就打断你腿！！,
8d75b8705efb9270c9856e6fc4ebd56a,因为玩打筷拳，{0}{1}痛心疾首，陈述利害，让我发誓远离赌博！,
98b60cd75a3733e74edc82b433c46699,真诚的答应！,
eaec49ff9a502db13f0f6cb692afa969,表示只是小游戏，无伤大雅,
f24728ef32030d842f69ab1bf60f1e1e,荒谬！！你可知多少浑人都是从小赌怡情开始一步步沦陷无法自拔，最终家破人亡、妻离子散！！,
751e192474fad80aa85862021f8f9515,{0}，我有一门绝学传授给你，你好好学习，多一门防身。,
a09b7bc966f0740abbc492bc0f5def3e,好，我看看{0}是否达到学习条件。,
084f3c540ef3ac780e1dda7841b84e7d,{0}{1}准备传授给我一门绝学。,
abb2100104e8fe6e8e8b6742b223b14e,那好吧，日后再说。,
76fffd1498c4a538f3f692c2df13581e,{0}，我有个绝学你要学吗？日后我都要靠{0}了，多多益善呢。,
e9e0c45548ab4a51835d9d1e7b5e90dc,{0}，我这个绝学你得学一下，以后不怕被人欺负。,
fd99e9fd13e39138cd5d1cbfb62744ab,{0}，小的有一门绝学您还不会，愿意献给您。,
e70eae669d0f83ab7c5c9b793ee22bc5,{0}，我这门内功也传授给你吧。,
1cc88b11fcf5b2c7fd82caa8e5ff50ac,{0}{1}主动传授给我一门内功。,
ee5ef7d4ecf5b5939200456383fff39e,{0}，我这个内功你还不会，一定要学好，以后好保护我。,
c44b5d6589c18a23dd6e8d851755400a,{0}，我有一门你还没掌握的内功，传给你吧。,
62dc227a0b3253eb729acd263415fde2,{0}，小的有一门家传内功，愿意献给主上。,
3a5e75f17d0933d9f86a64800d1c0b4f,住手！！放开我主人！！！,
5c006d6105eaa0a8b879485fd38e7fbf,命悬一线时，麾下出手相救,
27d07adc937d018877a73eb386c07969,吱吱吱！！吱吱吱吱吱！！！,
5cb650d5a5fc39a061fcc4dac3f46759,一个畜生也敢叫嚣！我宰了你！！,
4a8719c6f5510cecbab25e146b927cbd,你怎么还是衣衫不整啊，我不是之前送你衣服了吗？为何不穿上？,
e8a709244dfa9fdf9084f0e47bc16e3f,一言难尽啊。。。,
8ba6f1724c493154eea27a38caceb665,嗯，赶快穿上吧，免得伤寒。闲来无事，我们共饮一杯如何？,
b2bdd6561bee7b241572ae90684ad531,在下正有此意,
c109fc2f1dab61730468a275b2dd1d82,真是痛快哈哈哈！,
2b9e700cc36534e720c06d607cf4ef3d,对你产生欣赏,
75fc32ea83c34a5a665c3efe9a358394,我与{0}{1}再次相遇，一同饮酒，两人畅快淋漓。,
92ee73ef5a193fe7d3aee9eca129572a,今朝有酒今朝醉~哪管明日再哪睡~~~哈哈哈,
bc630bc05fc7afd8ae42186ac87886ea,干杯！,
ec4f391c875f3162bb145010b974496c,那改日再聚，告辞。,
88caf04606a6d7923c0f25b90dc7c846,再会。,
193c345ade6c20109d8099095babbc46,我送给更需要的人了。,
45f5c8872a680209a4f108fd1e2a8827,想不到你竟有如此善举，如若江湖中人人都如你一样真诚待人，那也不会有这么多纷争了。。。,
e8756dd3b6e5428f97c125e1343df2ab,对方感慨后，又强塞给你一件衣服,
6c46b45699230098a975165013b9d6f1,我与{0}{1}再次相遇，{0}{1}听闻我的诉述，一番感慨后，又送我一件衣服。,
ff732fc2fdac32fe28ece93d183f1ad5,立刻放了我的主人！！,
44607b965b0d5cb51d67a6028da666c3,我被人关押，麾下赶来相救,
2c30e4c621ca3dd5b97e50e1466b3728,吱吱吱吱吱吱！！,
2cd05755c2704db931df4924e202810a,哪里来的畜生！！找死！,
3a431e519584838aa885822eae441f14,孩子你醒来了，真是吓死我了。刚刚你忽然就昏倒在地。我喂了你些清水，你变醒来了。,
f91c8def4d6e7b8e5b98751dcaf72182,你无事便好，郎中说已经找到失忆症状的信息了，让你去村子里找他。,
d2e73eac7d6889cb29dffeacfd322be4,如此便好。,
3e4c055de008e076fe1075fc451237f5,你还真是命大，竟然这都没死。今日我心情不错，就不与你一般见识了。村子里的郎中说要找你，你快去见他吧。,
4b661bc3e12646d587c30105f2ad3b88,你终于醒了，刚刚看到你晕倒在这船上，面色煞白，还以为你活不成了。,
2dce2dba506d4d56fc4c7fbf8e42a143,哦，我是附近村子的农夫，要来到这里采些药材，却见你倒在这船上，刚喂了你些清水，你便醒了过来。,
4cd43b154e3f6b31eebad5c52164139c,你是谁？,
c4acb4e1c5cfa5fd20109dc52e38bbd2,我在哪？,
f9b80ea36c005d74d67a3867235d1226,此处名唤龙亭六里，再往前不远便是天秤村。,
93c388d20cdaf52b8439c7d9a1e47acf,当你再次说出我在哪的时候，你能明显感到眼前农夫的脸上生出一丝恐惧的神情，仿佛这个场景发生过无数次一般...,
08dd496dc7dd14a9e5a1e9e41f6af93e,......我们是不是在哪见过...,
f11d16b991ad39144070050130ba0f74,并没有见过.,
973e2822ef9ea69ef6bd3ce1231551c6,我仿佛做了一场无法醒来的梦，每天睁开眼睛，熟悉的人，熟悉的话，我在哪？...我在哪...,
04162d8d8265015a41b8390fee52e049,一个令人毛骨悚然的事实同时出现在你们两个的脑海之中。可只是存在了一个瞬间，便消失不见。,
c77f7ddfece1203d05059f387f96ce81,你看着眼前的农夫逐渐变得呆滞，最终用着可以称之为机械的声音对你开口道。,
55bd0637c9b69fff69fad33dd13f4204,极端夸张的不自然，极端别扭的不自然，你忽然明白了什么。,
580f4d2cc80a27abe0f5d558557fbc7b,（恭敬行礼）多谢！,
4fb36d7fde86ac385bcc2a448bcb8e1e,船？,
361c6d49fd22da68ffdcb908de7403fc,这船是从海那边过来的，我们平时也会做一些交易，只是不知海那边有多远。,
4d7bb9dd6586d51e60135e804cdde45b,多谢你。,
441a2cced663fa7dfff4a65e7f0c2fe6,不必客气，我只是喂了你些清水你便醒来了，,
281e95eddfa357d2d870f4931d107988,我感觉已经好多了,
479105c10de272498e6708d7ae956e34,你昏迷的时候，身边还有这本书，我看不懂里面的文字，不过应该是对你很重要的东西，你收好吧。,
282721e0cd2f9e89289227f017b7d3c2,这文字我认识，是一本天书宝典。,
9275def4a5a8444ec058ecec61039ff0,你没事便好，看你面生，应该不是本地人，不知你因何来此，又怎会昏迷在此处？,
9ededd5b6c0c31ce2c978cb0de328088,实不相瞒，我也不知为何。,
18188fec50b5251ec1824ed589f02265,我听村里郎中说，有人落难之后会失去一些记忆，可能你便是如此了。也罢，既然无事，我就去忙我的事了。,
b7f548c90823420ccac1b03ccc519c59,大恩不言谢，有什么我能帮你的吗？,
497ede84ddded820788d1ca557e76553,也好，你可以去砍树挖矿，或者练习轻功后爬上山顶，上面有很多草药，顺便帮我带回10个甘草就感激不尽了。,
581f1f9538bc134f69de0306957bf186,获得收集甘草的任务,
e91ddc39d0108ecdd218b4314ad65147,我从浑噩中醒来，似乎忘记了过去的记忆。{0}{1}喂了我些清水，救我醒来，告诉了我许多事情。如今我身处大荒界之中，为了报答对方的恩情，我决定先帮他一点小忙。,
28f934c5b5a4dd306e6181824faedf0a,放心，交给我吧,
26ffcfed2a453571f75f9fa5d18e51e1,大恩不言谢，日后必有厚报。,
c68507d78eb08404a1d91539c512be5b,那我便采药去了，对于你失去记忆之事，若你有想法，可去村里寻医馆的郎中了解一下。,
b95eac185d4488a51badf5cf2c75ef71,我从浑噩中醒来，似乎忘记了过去的记忆。{0}{1}喂了我些清水，救我醒来，告诉了我许多事情。{0}{1}的恩情我决定之后再报答他。先搞清楚自己为何会失去记忆比较重要。,
647e02f9eef2c2a00ebb71732118a21c,多谢了,
09b1cdbdf3f73ae5dc8c5831f5943f31,你再忙也得先告我我村子在哪吧？,
dbb445f978482eaade857a73055e2273,你这人好生无礼，罢了罢了，现在的江湖人都是这个样子，不懂礼数。,
61b01fcab69a7799127dc7ad4020f872,对方表现出厌恶的态度,
ef05005f72739c15db72eaece532aa10,我从浑噩中醒来，似乎忘记了过去的记忆。{0}{1}喂了我些清水，救我醒来，告诉了我许多事情。我有些焦虑，实在难以心平气和的和{0}{1}说话，问了村子的位置之后，草草离开。,
